transaction_id,timestamp,amount,payment_method,card_age_days,card_expiry_days,retry_count,customer_tenure_days,customer_past_success_rate,gateway_response_time_ms,gateway_status,issuer_response_time_ms,issuer_status,response_code,risk_score,available_balance_ratio,transaction_limit,otp_attempts,cvv_match,root_cause,recovered
TXN102998,2026-05-19 04:44:15,2631.91,credit_card,1426,1110,0,1212,0.95,288,operational,177,operational,CARD_BLOCKED,0.193,0.571,6033.63,0,1,card_blocked,0
TXN102999,2026-04-04 09:25:53,425.46,debit_card,1996,85,3,1052,0.849,326,operational,223,operational,INSUFFICIENT_FUNDS,0.168,0.164,7195.65,1,1,insufficient_funds,0
TXN103000,2026-05-09 11:46:14,1913.89,credit_card,1507,473,0,2130,0.693,434,operational,178,operational,LIMIT_EXCEEDED,0.158,0.746,1041.5,0,1,transaction_limit_exceeded,0
TXN103001,2026-04-04 14:16:27,1701.52,credit_card,98,250,0,2225,0.892,309,operational,331,operational,OTP_CVV_MISMATCH,0.144,0.498,8920.32,3,0,otp_cvv_mismatch,0
TXN103002,2026-06-29 12:43:42,646.34,debit_card,2377,194,0,1688,0.88,846,operational,247,operational,INSUFFICIENT_FUNDS,0.343,0.035,2787.16,0,1,insufficient_funds,1
TXN103003,2026-03-26 15:25:19,1442.37,debit_card,2399,443,1,1617,0.845,332,operational,20846,degraded,ISSUER_DOWN,0.215,0.472,2584.66,0,1,issuer_bank_down,1
TXN103004,2026-05-24 07:03:22,2783.03,credit_card,711,253,0,366,0.715,183,operational,468,operational,INSUFFICIENT_FUNDS,0.436,0.076,6304.36,0,1,insufficient_funds,1
TXN103005,2026-04-21 07:56:21,1792.19,debit_card,1636,316,1,869,0.909,247,operational,6717,down,ISSUER_DOWN,0.239,0.584,9067.4,0,1,issuer_bank_down,0
TXN103006,2026-05-25 06:02:59,438.54,debit_card,334,542,1,774,0.851,454,operational,100,operational,OTP_CVV_MISMATCH,0.049,0.642,7169.89,1,0,otp_cvv_mismatch,0
TXN103007,2026-06-09 09:54:25,1369.67,credit_card,733,899,0,293,0.746,463,operational,221,operational,GENERIC_DECLINE,0.208,0.084,1081.13,0,1,insufficient_funds,1
TXN103008,2026-02-10 18:29:04,1127.23,credit_card,1531,666,3,1464,0.802,342,operational,475,operational,INSUFFICIENT_FUNDS,0.163,0.14,9614.85,0,1,insufficient_funds,0
TXN103009,2026-02-24 07:24:11,2184.31,debit_card,889,665,1,1606,0.675,342,degraded,17293,down,ISSUER_DOWN,0.226,0.583,17593.64,0,1,issuer_bank_down,0
TXN103010,2026-02-24 06:46:01,1960.73,credit_card,2423,-803,1,46,0.733,459,operational,435,operational,CARD_EXPIRED,0.086,0.635,8855.79,0,1,expired_card,0
TXN103011,2026-03-29 15:42:16,1192.65,credit_card,223,293,1,1155,0.7,462,operational,161,operational,LIMIT_EXCEEDED,0.379,0.63,659.69,0,1,transaction_limit_exceeded,0
TXN103012,2026-03-30 12:52:43,1146.97,credit_card,1783,115,0,1279,0.769,337,operational,7892,down,TEMPORARY_FAILURE,0.103,0.443,4487.87,0,1,issuer_bank_down,1
TXN103013,2026-01-01 15:44:31,1925.16,credit_card,1543,62,1,1144,0.829,194,operational,4851,down,ISSUER_DOWN,0.293,0.497,6136.23,1,0,issuer_bank_down,1
TXN103014,2026-06-11 04:13:56,4715.07,debit_card,2233,-90,1,590,0.866,434,operational,169,operational,CARD_EXPIRED,0.391,0.456,2151.43,0,1,expired_card,0
TXN103015,2026-06-04 18:23:51,2378.4,credit_card,2028,1055,2,67,0.653,262,operational,8643,down,ISSUER_DOWN,0.105,0.733,1492.03,3,1,issuer_bank_down,1
TXN103016,2026-04-19 04:32:32,7469.71,debit_card,2243,423,3,597,0.922,201,degraded,135,operational,RISK_BLOCK,0.811,0.579,4049.45,3,1,risk_fraud_block,0
TXN103017,2026-02-25 01:30:17,5589.99,debit_card,1990,947,0,2468,0.966,197,operational,268,operational,INSUFFICIENT_FUNDS,0.136,0.02,12605.15,1,1,insufficient_funds,0
TXN103018,2026-05-29 18:49:56,8040.32,credit_card,571,-871,1,2239,0.733,542,operational,207,operational,CARD_EXPIRED,0.065,0.69,22165.52,1,1,expired_card,0
TXN103019,2026-02-18 20:00:09,7073.92,debit_card,1079,386,0,1741,0.68,332,operational,403,operational,INSUFFICIENT_FUNDS,0.587,0.01,4722.58,0,1,insufficient_funds,1
TXN103020,2026-02-25 01:06:28,8591.18,debit_card,1723,-734,2,710,0.631,308,operational,131,operational,GENERIC_DECLINE,0.174,0.475,2109.02,0,0,expired_card,1
TXN103021,2026-06-29 13:21:38,568.16,debit_card,2497,1115,1,56,0.939,742,degraded,14360,down,ISSUER_DOWN,0.144,0.745,2740.46,0,1,issuer_bank_down,0
TXN103022,2026-06-16 07:18:28,3439.11,debit_card,2159,747,2,2246,0.898,5581,degraded,316,operational,BANK_TIMEOUT,0.26,0.662,5691.28,0,1,bank_server_timeout,1
TXN103023,2026-04-16 04:34:38,6086.71,credit_card,1634,1152,1,1073,0.768,458,operational,461,operational,OTP_CVV_MISMATCH,0.369,0.602,9114.39,1,0,otp_cvv_mismatch,0
TXN103024,2026-01-31 11:04:48,7292.26,credit_card,280,-869,1,1337,0.877,391,operational,203,operational,CARD_EXPIRED,0.206,0.423,1400.18,0,1,expired_card,0
TXN103025,2026-01-23 03:32:48,832.82,credit_card,1069,64,0,2418,0.86,439,operational,449,operational,INSUFFICIENT_FUNDS,0.247,0.042,2995.45,3,1,insufficient_funds,1
TXN103026,2026-06-23 13:39:24,3473.52,debit_card,1639,-787,1,2320,0.93,316,operational,225,operational,CARD_EXPIRED,0.186,0.659,4829.91,0,1,expired_card,0
TXN103027,2026-02-17 19:04:04,1940.59,credit_card,1936,581,0,1382,0.763,574,operational,611,operational,LIMIT_EXCEEDED,0.053,0.556,805.35,0,1,transaction_limit_exceeded,1
TXN103028,2026-05-03 15:55:45,11414.07,debit_card,701,244,0,1824,0.494,193,operational,132,degraded,OTP_CVV_MISMATCH,0.495,0.642,2830.61,1,0,otp_cvv_mismatch,1
TXN103029,2026-03-05 13:56:19,449.55,debit_card,1184,-569,0,1399,0.849,173,operational,134,operational,CARD_EXPIRED,0.076,0.647,4895.39,2,1,expired_card,0
TXN103030,2026-03-31 09:32:29,834.02,credit_card,2059,1168,0,1039,0.882,261,operational,7861,down,ISSUER_DOWN,0.091,0.714,4163.82,1,1,issuer_bank_down,1
TXN103031,2026-06-27 11:46:45,294.39,debit_card,2089,239,1,603,0.816,216,operational,323,operational,INSUFFICIENT_FUNDS,0.007,0.211,4800.54,2,1,insufficient_funds,0
TXN103032,2026-04-17 17:35:24,2080.07,credit_card,581,-805,0,94,0.733,341,operational,329,operational,GENERIC_DECLINE,0.116,0.745,2637.87,3,0,expired_card,0
TXN103033,2026-03-19 12:17:08,17315.93,credit_card,656,593,0,2354,0.936,351,operational,403,operational,INSUFFICIENT_FUNDS,0.467,0.148,3500.53,0,1,insufficient_funds,0
TXN103034,2026-03-16 19:39:32,1721.93,debit_card,952,803,1,2229,0.958,323,operational,148,operational,GENERIC_DECLINE,0.54,0.815,2425.6,2,0,card_blocked,0
TXN103035,2026-02-11 10:10:43,1991.36,credit_card,1620,670,0,986,0.943,267,operational,4753,down,ISSUER_DOWN,0.087,0.638,4527.22,0,1,issuer_bank_down,1
TXN103036,2026-04-11 04:02:40,3120.6,credit_card,1701,79,0,1770,0.558,295,operational,285,operational,OTP_CVV_MISMATCH,0.004,0.528,9103.93,1,0,otp_cvv_mismatch,0
TXN103037,2026-04-13 13:14:16,1602.39,debit_card,1905,557,0,260,0.847,284,operational,437,operational,GENERIC_DECLINE,0.152,0.118,5429.12,0,1,insufficient_funds,0
TXN103038,2026-01-18 02:24:45,2595.59,debit_card,1402,422,0,342,0.657,304,operational,311,operational,INSUFFICIENT_FUNDS,0.131,0.096,4586.45,1,1,insufficient_funds,0
TXN103039,2026-03-14 20:33:42,2664.45,debit_card,2296,180,2,2151,0.637,318,operational,486,operational,OTP_CVV_MISMATCH,0.214,0.407,7262.14,2,0,otp_cvv_mismatch,0
TXN103040,2026-04-27 01:32:05,772.77,credit_card,326,-461,1,2338,0.604,328,operational,1851,degraded,CARD_EXPIRED,0.227,0.627,5743.37,1,1,expired_card,0
TXN103041,2026-01-10 21:25:43,1638.43,credit_card,1326,662,1,1527,0.695,210,operational,181,operational,RISK_BLOCK,0.724,0.401,2574.37,1,1,risk_fraud_block,0
TXN103042,2026-06-25 17:42:44,3779.98,credit_card,586,1158,1,1225,0.661,342,operational,12429,down,ISSUER_DOWN,0.127,0.702,10819.47,0,1,issuer_bank_down,1
TXN103043,2026-06-04 23:10:21,4555.63,credit_card,1361,1101,0,1624,0.734,8881,degraded,273,operational,BANK_TIMEOUT,0.139,0.706,4112.47,0,0,bank_server_timeout,1
TXN103044,2026-04-25 15:24:01,6594.85,debit_card,2218,1181,1,80,0.839,481,operational,7419,degraded,ISSUER_DOWN,0.127,0.787,5146.41,0,1,issuer_bank_down,0
TXN103045,2026-01-03 19:46:12,2517.39,credit_card,2216,307,1,807,0.6,553,operational,423,operational,CARD_BLOCKED,0.374,0.818,8994.39,1,1,card_blocked,0
TXN103046,2026-04-04 05:45:22,2569.14,debit_card,2472,993,0,744,0.741,7492,degraded,500,operational,BANK_TIMEOUT,0.456,0.811,12739.9,0,1,bank_server_timeout,1
TXN103047,2026-06-11 17:26:57,3811.3,credit_card,1239,77,0,1313,0.94,396,operational,242,operational,OTP_CVV_MISMATCH,0.106,0.68,10666.09,1,0,otp_cvv_mismatch,0
TXN103048,2026-01-05 02:03:20,993.04,credit_card,1744,615,0,2150,0.628,474,operational,439,operational,RISK_BLOCK,0.803,0.665,10377.38,1,1,risk_fraud_block,0
TXN103049,2026-05-23 12:49:46,953.14,credit_card,1207,1046,0,218,0.779,264,operational,192,operational,INSUFFICIENT_FUNDS,0.184,0.191,10406.86,2,1,insufficient_funds,0
TXN103050,2026-06-01 02:10:15,1588.82,credit_card,54,699,0,1051,0.895,374,operational,227,operational,LIMIT_EXCEEDED,0.313,0.72,1398.19,0,1,transaction_limit_exceeded,1
TXN103051,2026-01-14 15:33:22,502.97,credit_card,729,266,1,1916,0.806,394,operational,524,operational,GENERIC_DECLINE,0.061,0.208,4646.12,0,1,insufficient_funds,1
TXN103052,2026-02-11 11:13:59,2703.88,debit_card,1866,117,0,2020,0.79,151,operational,478,operational,OTP_CVV_MISMATCH,0.238,0.588,5705.87,1,0,otp_cvv_mismatch,0
TXN103053,2026-05-11 05:59:59,5139.05,debit_card,163,566,1,2145,0.469,339,operational,8335,down,ISSUER_DOWN,0.265,0.88,6256.63,0,1,issuer_bank_down,1
TXN103054,2026-06-14 02:07:14,884.92,debit_card,1617,958,0,1011,0.771,361,operational,195,operational,OTP_CVV_MISMATCH,0.162,0.75,9145.48,1,0,otp_cvv_mismatch,0
TXN103055,2026-05-19 18:28:05,2781.35,credit_card,1162,1106,0,2366,0.655,6974,degraded,433,operational,BANK_TIMEOUT,0.278,0.738,6653.03,0,1,bank_server_timeout,1
TXN103056,2026-04-05 14:53:50,959.5,debit_card,1047,906,1,340,0.79,517,degraded,183,operational,OTP_CVV_MISMATCH,0.124,0.317,5847.13,2,0,otp_cvv_mismatch,1
TXN103057,2026-04-19 09:57:59,651.3,debit_card,1846,547,0,2042,0.722,744,operational,309,operational,INSUFFICIENT_FUNDS,0.102,0.114,3977.11,0,1,insufficient_funds,0
TXN103058,2026-04-05 10:42:32,14060.19,credit_card,593,858,3,492,0.897,399,operational,451,degraded,GENERIC_DECLINE,0.146,0.137,5644.48,0,1,insufficient_funds,0
TXN103059,2026-04-14 23:32:16,660.71,debit_card,669,-676,0,1693,0.87,447,operational,358,operational,CARD_EXPIRED,0.135,0.491,17035.6,0,1,expired_card,0
TXN103060,2026-05-19 16:44:33,500.81,debit_card,439,477,1,2203,0.915,311,operational,549,operational,OTP_CVV_MISMATCH,0.18,0.721,2824.84,3,0,otp_cvv_mismatch,1
TXN103061,2026-01-09 22:38:52,2231.12,debit_card,297,338,0,1725,0.857,15574,degraded,138,operational,BANK_TIMEOUT,0.102,0.718,1662.18,2,1,bank_server_timeout,1
TXN103062,2026-02-07 17:04:13,2354.45,debit_card,236,341,0,458,0.956,850,operational,241,operational,INSUFFICIENT_FUNDS,0.138,0.333,24691.37,0,1,insufficient_funds,0
TXN103063,2026-01-11 17:01:27,3507.9,credit_card,286,902,0,2193,0.889,269,operational,156,operational,LIMIT_EXCEEDED,0.564,0.827,2762.79,1,1,transaction_limit_exceeded,1
TXN103064,2026-05-24 08:04:35,13316.64,credit_card,1608,-876,0,2339,0.791,386,degraded,246,operational,CARD_EXPIRED,0.485,0.558,4981.67,0,1,expired_card,1
TXN103065,2026-05-11 21:53:13,827.5,credit_card,770,257,0,1220,0.891,8169,degraded,297,operational,BANK_TIMEOUT,0.147,0.569,2763.46,0,1,bank_server_timeout,1
TXN103066,2026-01-10 13:25:14,1009.39,credit_card,863,1170,0,726,0.91,5668,degraded,305,operational,TEMPORARY_FAILURE,0.048,0.454,3644.77,0,0,bank_server_timeout,1
TXN103067,2026-01-20 00:02:29,8994.31,credit_card,1889,52,2,1609,0.794,248,degraded,464,operational,INSUFFICIENT_FUNDS,0.113,0.139,7392.24,2,1,insufficient_funds,0
TXN103068,2026-02-17 16:09:35,4603.93,credit_card,1309,525,0,2429,0.767,596,operational,11224,down,LIMIT_FAILURE,0.216,0.749,5038.23,0,1,issuer_bank_down,0
TXN103069,2026-02-13 12:45:59,4006.3,debit_card,220,594,0,2421,0.862,11129,degraded,233,operational,BANK_TIMEOUT,0.288,0.36,2172.44,3,1,bank_server_timeout,1
TXN103070,2026-04-04 11:38:35,997.92,credit_card,1327,94,0,248,0.936,223,operational,376,operational,INSUFFICIENT_FUNDS,0.113,0.248,3246.95,1,1,insufficient_funds,1
TXN103071,2026-03-31 18:58:26,5549.32,debit_card,1662,877,3,351,0.882,219,operational,690,operational,CARD_BLOCKED,0.409,0.684,12567.16,0,1,card_blocked,0
TXN103072,2026-03-06 09:12:10,4018.74,debit_card,1530,1083,0,1374,0.816,446,operational,672,operational,LIMIT_EXCEEDED,0.037,0.464,3322.98,1,1,transaction_limit_exceeded,1
TXN103073,2026-01-30 13:11:13,2175.64,credit_card,2174,307,1,2155,0.66,444,operational,6094,down,ISSUER_DOWN,0.254,0.813,19397.34,0,1,issuer_bank_down,1
TXN103074,2026-04-27 21:17:10,1002.86,credit_card,1498,836,0,95,0.793,267,operational,398,operational,LIMIT_EXCEEDED,0.108,0.765,784.04,0,1,transaction_limit_exceeded,1
TXN103075,2026-05-23 04:06:24,2002.67,debit_card,2036,1142,0,1718,0.767,390,operational,296,operational,RISK_BLOCK,0.773,0.595,14016.92,0,1,risk_fraud_block,0
TXN103076,2026-04-26 06:04:49,9358.39,credit_card,1312,-543,0,646,0.866,473,operational,94,operational,CARD_EXPIRED,0.22,0.525,4013.51,1,1,expired_card,1
TXN103077,2026-05-26 07:52:23,602.79,credit_card,1602,558,3,743,0.84,434,operational,160,operational,OTP_CVV_MISMATCH,0.388,0.631,7122.43,3,0,otp_cvv_mismatch,1
TXN103078,2026-06-14 12:15:52,808.95,debit_card,413,1134,0,2139,0.723,385,degraded,233,operational,OTP_CVV_MISMATCH,0.23,0.606,2559.2,1,0,otp_cvv_mismatch,1
TXN103079,2026-06-01 14:03:31,960.77,credit_card,2481,-188,0,725,0.935,241,degraded,241,operational,CARD_EXPIRED,0.047,0.844,3074.58,1,1,expired_card,1
TXN103080,2026-04-28 06:38:14,1193.59,debit_card,96,814,1,473,0.816,293,operational,247,down,INSUFFICIENT_FUNDS,0.197,0.183,8927.49,0,1,insufficient_funds,1
TXN103081,2026-01-09 22:08:03,1771.9,debit_card,2421,930,0,2410,0.887,299,operational,207,operational,INSUFFICIENT_FUNDS,0.166,0.11,5621.5,0,1,insufficient_funds,1
TXN103082,2026-03-02 05:15:50,4694.34,credit_card,1453,752,2,2229,0.859,458,operational,294,operational,OTP_CVV_MISMATCH,0.285,0.379,7593.66,2,0,otp_cvv_mismatch,1
TXN103083,2026-03-19 00:24:43,2855.37,debit_card,863,397,0,2312,0.935,217,operational,6113,degraded,ISSUER_DOWN,0.438,0.647,2489.79,0,1,issuer_bank_down,1
TXN103084,2026-05-09 06:01:03,1912.91,credit_card,1075,860,2,1477,0.632,568,operational,6893,down,ISSUER_DOWN,0.121,0.465,2629.56,0,1,issuer_bank_down,0
TXN103085,2026-06-02 10:41:03,2374.48,credit_card,219,-281,1,659,0.894,462,operational,218,operational,CARD_EXPIRED,0.262,0.523,3210.94,1,1,expired_card,1
TXN103086,2026-04-26 06:13:52,3359.45,credit_card,1042,596,0,1818,0.928,553,operational,213,operational,INSUFFICIENT_FUNDS,0.073,0.039,10662.51,2,1,insufficient_funds,0
TXN103087,2026-03-07 09:06:27,334.9,debit_card,205,667,3,1905,0.472,7160,degraded,527,degraded,AUTH_FAILURE,0.457,0.421,7122.88,0,1,bank_server_timeout,0
TXN103088,2026-05-22 18:59:22,5256.0,debit_card,1092,365,3,903,0.778,7480,degraded,391,operational,BANK_TIMEOUT,0.09,0.782,5497.02,0,0,bank_server_timeout,0
TXN103089,2026-05-06 05:56:38,787.71,debit_card,366,927,1,1453,0.855,373,operational,242,degraded,RISK_BLOCK,0.988,0.435,13155.22,0,0,risk_fraud_block,0
TXN103090,2026-05-24 15:32:04,1155.2,debit_card,310,324,0,2462,0.72,379,degraded,435,operational,LIMIT_EXCEEDED,0.042,0.61,692.75,0,1,transaction_limit_exceeded,1
TXN103091,2026-04-17 01:32:32,2530.01,credit_card,1789,218,1,1437,0.791,404,operational,238,operational,RISK_BLOCK,0.879,0.519,5705.09,0,0,risk_fraud_block,0
TXN103092,2026-04-27 09:52:48,1669.26,debit_card,472,879,0,2067,0.671,391,operational,267,operational,LIMIT_EXCEEDED,0.276,0.745,1286.58,0,1,transaction_limit_exceeded,1
TXN103093,2026-03-04 11:56:28,2929.16,credit_card,857,1059,2,79,0.924,127,operational,261,operational,CARD_BLOCKED,0.616,0.657,11488.16,0,1,card_blocked,0
TXN103094,2026-03-13 23:18:27,2074.28,debit_card,1665,313,0,2279,0.894,11145,degraded,532,operational,BANK_TIMEOUT,0.424,0.546,1780.53,2,1,bank_server_timeout,1
TXN103095,2026-02-19 18:04:07,1347.77,credit_card,1276,635,1,2411,0.668,260,operational,343,degraded,INSUFFICIENT_FUNDS,0.27,0.236,5042.8,1,1,insufficient_funds,1
TXN103096,2026-02-16 05:40:14,8302.4,debit_card,1299,1119,1,370,0.83,268,operational,245,operational,GENERIC_DECLINE,0.177,0.2,12903.46,0,1,insufficient_funds,1
TXN103097,2026-04-28 11:51:00,3654.11,debit_card,1121,-260,3,1088,0.736,370,operational,588,operational,CARD_EXPIRED,0.169,0.637,14288.43,0,1,expired_card,0
TXN103098,2026-03-11 01:26:15,2434.9,credit_card,1535,-210,1,672,0.504,289,operational,274,operational,GENERIC_DECLINE,0.14,0.7,5049.75,1,1,expired_card,0
TXN103099,2026-01-25 01:15:22,3597.74,credit_card,1642,846,1,1386,0.831,193,operational,177,operational,INSUFFICIENT_FUNDS,0.158,0.245,3638.79,1,1,insufficient_funds,0
TXN103100,2026-01-07 07:27:22,889.1,credit_card,349,771,1,2103,0.906,178,operational,214,operational,CARD_BLOCKED,0.072,0.749,4118.55,1,1,card_blocked,0
TXN103101,2026-06-04 19:43:45,15840.32,credit_card,2408,178,0,471,0.998,679,operational,136,operational,INSUFFICIENT_FUNDS,0.198,0.098,2745.74,1,1,insufficient_funds,0
TXN103102,2026-03-20 08:36:06,606.62,credit_card,2040,80,0,1676,0.689,299,operational,210,operational,CARD_BLOCKED,0.468,0.876,4948.44,2,1,card_blocked,0
TXN103103,2026-04-14 18:14:08,2015.68,debit_card,1077,456,3,328,0.919,400,operational,23315,down,ISSUER_DOWN,0.049,0.512,1807.71,0,1,issuer_bank_down,1
TXN103104,2026-06-12 20:56:35,1351.7,credit_card,950,555,0,966,0.689,221,operational,171,operational,AUTH_FAILURE,0.141,0.61,6556.81,1,0,otp_cvv_mismatch,1
TXN103105,2026-01-21 01:41:42,1301.31,credit_card,1822,747,1,1372,0.983,722,operational,20058,down,ISSUER_DOWN,0.265,0.836,7173.92,1,1,issuer_bank_down,1
TXN103106,2026-06-18 17:31:07,1142.86,debit_card,1544,-217,0,1164,0.652,317,operational,178,operational,CARD_EXPIRED,0.367,0.592,5027.45,1,1,expired_card,0
TXN103107,2026-05-07 15:14:21,832.0,debit_card,2013,184,0,308,0.895,272,operational,479,operational,OTP_CVV_MISMATCH,0.085,0.848,2810.42,1,0,otp_cvv_mismatch,0
TXN103108,2026-04-26 05:29:03,5906.95,credit_card,1180,912,0,1100,0.658,698,operational,133,operational,GENERIC_DECLINE,0.375,0.085,3849.31,0,0,insufficient_funds,0
TXN103109,2026-03-19 14:24:22,539.61,debit_card,1119,535,3,839,0.833,472,operational,160,operational,RISK_BLOCK,0.978,0.872,2603.86,1,1,risk_fraud_block,0
TXN103110,2026-05-08 02:55:18,4813.14,debit_card,1186,-501,0,1397,0.84,368,operational,308,operational,CARD_EXPIRED,0.192,0.266,5926.0,2,1,expired_card,0
TXN103111,2026-02-06 17:37:54,3442.94,debit_card,760,-683,0,835,0.895,229,operational,133,degraded,CARD_EXPIRED,0.266,0.751,3815.69,2,1,expired_card,0
TXN103112,2026-02-24 09:15:51,1229.85,credit_card,1953,500,0,1226,0.936,296,operational,14030,down,ISSUER_DOWN,0.022,0.45,3881.55,0,1,issuer_bank_down,1
TXN103113,2026-06-22 23:49:09,3066.06,credit_card,1996,656,0,2384,0.939,788,operational,167,degraded,OTP_CVV_MISMATCH,0.166,0.685,11258.28,2,1,otp_cvv_mismatch,0
TXN103114,2026-02-19 15:26:37,1537.08,credit_card,302,1034,0,1140,0.913,4070,degraded,373,operational,BANK_TIMEOUT,0.057,0.434,8395.47,0,1,bank_server_timeout,1
TXN103115,2026-05-10 12:52:42,598.57,debit_card,260,253,0,1834,0.686,784,operational,220,operational,OTP_CVV_MISMATCH,0.395,0.514,12008.01,2,0,otp_cvv_mismatch,1
TXN103116,2026-06-17 10:50:12,604.93,debit_card,214,812,1,823,0.893,124,operational,237,operational,INSUFFICIENT_FUNDS,0.136,0.14,2957.12,2,1,insufficient_funds,0
TXN103117,2026-04-17 17:43:56,3466.79,debit_card,843,168,1,1687,0.731,356,operational,4840,down,ISSUER_DOWN,0.184,0.893,40717.36,2,1,issuer_bank_down,0
TXN103118,2026-02-23 13:55:48,3291.54,credit_card,279,-56,1,1126,0.71,421,operational,305,operational,CARD_EXPIRED,0.023,0.445,10877.3,0,1,expired_card,1
TXN103119,2026-06-02 19:06:22,2292.86,credit_card,1437,-6,1,1558,0.777,513,operational,129,operational,GENERIC_DECLINE,0.238,0.578,7898.39,2,1,expired_card,0
TXN103120,2026-05-29 17:20:46,1216.86,debit_card,2488,923,0,449,0.675,352,operational,310,operational,INSUFFICIENT_FUNDS,0.229,0.044,6080.1,0,1,insufficient_funds,1
TXN103121,2026-04-08 21:31:02,1487.88,credit_card,1771,-515,1,2086,0.782,268,operational,264,operational,CARD_EXPIRED,0.186,0.614,1180.83,0,1,expired_card,0
TXN103122,2026-01-21 16:26:25,1299.83,credit_card,2320,-18,1,482,0.901,317,operational,252,operational,GENERIC_DECLINE,0.261,0.661,3114.26,3,1,expired_card,1
TXN103123,2026-03-21 11:09:10,313.75,debit_card,397,323,1,430,0.916,5367,degraded,236,operational,TEMPORARY_FAILURE,0.214,0.867,1110.0,0,1,bank_server_timeout,0
TXN103124,2026-03-19 16:40:24,1913.7,debit_card,1760,487,1,1722,0.97,410,operational,191,operational,INSUFFICIENT_FUNDS,0.213,0.235,13349.59,0,0,insufficient_funds,0
TXN103125,2026-02-04 02:24:37,3035.09,credit_card,1829,303,1,745,0.805,428,operational,334,degraded,INSUFFICIENT_FUNDS,0.089,0.013,3333.3,0,0,insufficient_funds,1
TXN103126,2026-03-14 09:08:07,1925.9,debit_card,1135,497,1,2411,0.88,8424,degraded,216,operational,LIMIT_FAILURE,0.2,0.647,7644.09,0,1,bank_server_timeout,1
TXN103127,2026-01-28 14:38:47,10558.55,credit_card,1871,955,2,1706,0.953,866,operational,732,operational,INSUFFICIENT_FUNDS,0.227,0.054,10118.97,3,1,insufficient_funds,1
TXN103128,2026-05-05 15:52:59,659.17,credit_card,240,89,0,536,0.562,416,operational,10720,down,ISSUER_DOWN,0.113,0.789,2368.57,1,1,issuer_bank_down,0
TXN103129,2026-03-19 18:06:26,929.31,credit_card,1550,734,0,2433,0.923,770,operational,290,operational,RISK_BLOCK,0.982,0.878,8392.47,1,1,risk_fraud_block,0
TXN103130,2026-05-12 11:58:04,2056.09,credit_card,2057,258,1,2282,0.884,10811,operational,453,operational,BANK_TIMEOUT,0.26,0.692,1427.79,0,1,bank_server_timeout,1
TXN103131,2026-03-24 01:48:36,2296.88,credit_card,1001,494,1,742,0.813,458,operational,263,operational,RISK_BLOCK,0.922,0.686,5473.81,0,1,risk_fraud_block,0
